date_time_(UTC),channel,duration,https://archive.org/details/,text
10/17/2020 23:07,MSNBCW,7,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/420,"CROWD CHANTS \""LOCK HER UP\"" AS PRES. TRUMPTALKS ABOUT MI GOVERNOR"
10/17/2020 23:08,BBCNEWS,7,BBCNEWS_20201017_230000_BBC_News/start/480,Prosecutor Gene-ml of Alerbaijan
10/17/2020 23:08,CNNW,5,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/480,TRUMP HOLDING CAMPAIGN RALLY IN WISCONSIN DESPITE. NEW RECORD NUMBER OF CORONAVIRUS CASES
10/17/2020 23:09,CNNW,8,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/540,TRUMP GOES ON RALLY BLI'IZ AS 1O STATES BREAK COVID-19 RECORDS
10/17/2020 23:10,CNNW,12,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/600,"MORE THAN 69,OOO NEW CASES REPORTED IN THE U.S. FRIDAY"
10/17/2020 23:10,FOXNEWSW,7,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/4200,"JOE BIDEN LASHES OUT AT REPORTER WHEN ASKED. ABOUT NY POST REPORT, CALLS IT A \""SMEAR CAMPAIGN\""\nNEWLY OBTAINED PURPORTED HUNTER BIDEN EMAILS. . APPEAR TO SHOW DEALINGS WITH CHINESE ENERGY COMPANY"
10/17/2020 23:10,MSNBCW,13,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/600,TEXAS VOTERS FACE HOURS-LONG LINES TO VOTE EARLY
10/17/2020 23:11,FOXNEWSW,4,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/4260,NEWLY OBTAINED PURPORTED HUNTER BIDEN EMAILS. . APPEAR TO SHOW DEALINGS WITH CHINESE ENERGY COMPANY
10/17/2020 23:11,MSNBCW,7,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/660,TEXAS REPORTS OVER 1M VOTERS ON FIRST DAY OF EARLY VOTING
10/17/2020 23:12,CNNW,8,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/720,MORE THAN 69 OOO NEW CASES REPORTED IN THE U.S. FRIDAY. . Dr. Abdul EI\u2014Sayed Former Detroit Health Commissioner
10/17/2020 23:12,MSNBCW,12,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/720,TEXAS JUDGE LIFTS ORDER BY GOV. GREG ABBOTT THAT LIMITED. MAIL BALLOT DROP OFF LOCATIONS TO ONE PER COUNTY
10/17/2020 23:13,FOXNEWSW,9,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/4380,NEW CORONAVIRUS INFECTIONS RISE TO RECORD. . HIGHS IN SOME MIDWESTERN STATES
10/17/2020 23:13,MSNBCW,4,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/780,TEXAS REPORTS OVER 1M VOTERS ON FIRST DAY OF EARLY VOTING\nTEXAS VOTERS FACE HOURS-LONG LINES TO VOTE EARLY
10/17/2020 23:14,FOXNEWSW,12,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/4440,ASTRAZENECA WORKING WITH FDA TO. RESUME VACCINE TRIALS IN UNITED STATES
10/17/2020 23:14,MSNBCW,6,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/840,"U.S. BUDGET DEFICIT HITS RECORD $3.13 TRILLION\nEUROPE HIT BY SECOND WAVE, SHUTTING DOWN AGAIN"
10/17/2020 23:15,FOXNEWSW,8,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/4500,"NYC MARCH DEMANDS RIGHTS FOR WOMEN. . i LGBT COMMUNITY, MINORITIES AND REFUGEES"
10/17/2020 23:16,FOXNEWSW,13,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/4560,PRO-BARRE'IT DEMONSTRATORS. . GATHER OUTSIDE SUPREME COURT
10/17/2020 23:17,BBCNEWS,11,BBCNEWS_20201017_230000_BBC_News/start/1020,"New Zealand Labour Party wins elections. Labour win 64 seats, enough to govern on own"
10/17/2020 23:17,CNNW,18,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1020,COVID STIMULUS BILL NEGOTIATIONS REMAIN DEADLOCKED\nSMALL TX COMMUNITY FACING MAJOR FINANCIAL DEVASTATION FROM COVID
10/17/2020 23:17,MSNBCW,3,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1020,"3. Bernard Osher'($1oo,OOO). Financial disclosures are available at sfethics.o"
10/17/2020 23:18,BBCNEWS,8,BBCNEWS_20201017_230000_BBC_News/start/1080,New Zealand Labour Party wins elections. PM Jacinda Ardem's Party wins landslide victory
10/17/2020 23:18,CNNW,12,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1080,SMALL TX COMMUNITY FACING MAJOR FINANCIAL DEVASTATION FROM COVID
10/17/2020 23:19,BBCNEWS,7,BBCNEWS_20201017_230000_BBC_News/start/1140,New Zealand Labour Party wins elections. Ms Ardern campaigned on he: government's success in handling Covid-19
10/17/2020 23:19,CNNW,7,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1140,"TX CHURCH HELPS FEED 3,OOO PEOPLE A WEEK SINCE CRISIS HIT"
10/17/2020 23:19,MSNBCW,11,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1140,SEN. JUDICIARY CMTE. TO VOTE ON BARRE'IT NOMINATION THURSDAY
10/17/2020 23:20,CNNW,10,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1200,MCCONNELL ANNOUNCES VOTES NEXT WEEK ON GOP STIMULUS MEASURES
10/17/2020 23:21,CNNW,5,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1260,MCCONNELL ANNOUNCES VOTES NEXT WEEK ON GOP STIMULUS MEASURES. . Rep. Josh Gottheimer (D) New Jersey
10/17/2020 23:21,MSNBCW,10,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1260,THE FUTURE OF SUPREME COURT AND CONFIRMATION
10/17/2020 23:22,CNNW,9,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1320,MCCONNELL ANNOUNCES VOTES NEXT WEEK ON GOP STIMULUS MEASURES
10/17/2020 23:22,MSNBCW,14,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1320,SEN. JUDICIARY CMTE. TO VOTE ON BARRE'IT NOMINATION THURSDAY
10/17/2020 23:23,CNNW,4,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1380,"PELOSI ON IMPASSE: CRITICS \""HAVE NO IDEA OF THE PARTICULARS\"". . Rep. Josh Gottheimer (D) New Jersey"
10/17/2020 23:23,MSNBCW,10,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1380,FULL SENATE VOTE ON BARRETT EXPECTED BEFORE ELECTION
10/17/2020 23:24,CNNW,11,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1440,MCCONNELL ANNOUNCES VOTES NEXT WEEK ON GOP STIMULUS MEASURES
10/17/2020 23:24,MSNBCW,4,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1440,SEN. JUDICIARY CMTE. TO VOTE ON BARRE'IT NOMINATION THURSDAY
10/17/2020 23:25,MSNBCW,7,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1500,THE FUTURE OF SUPREME COURT AND CONFIRMATION
10/17/2020 23:26,CNNW,11,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1560,STIMULUS BA'ITLE PERSISTS MONTHS AFIER RELIEF AID EXPIRED
10/17/2020 23:29,FOXNEWSW,7,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/5340,) #Fox NEWS
10/17/2020 23:30,FOXNEWSW,14,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/5400,"PRESIDENT TRUMP HOLDS RALLY IN MUSKEGON, MI I"
10/17/2020 23:30,MSNBCW,11,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1800,"TRUMP LAUGHS AS MICHIGAN CROWD CHANTS \""LOCK HER UP\"". ABOUT GOV. GRETCHEN WHITMER"
10/17/2020 23:31,BBCNEWS,7,BBCNEWS_20201017_233000_Talking_Movies/start/60,ll! \u201d1. . Hal NEWS
10/17/2020 23:31,CNNW,7,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1860,"FORMER WHITE HOUSE CHIEF OF STAFF TELLS FRIENDS THAT. TRUMP \u201cIS THE MOST FLAWED PERSON\"" HE'S EVER MET"
10/17/2020 23:31,FOXNEWSW,7,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/5460,PRESIDENT TRUMP AND JOE BIDEN. PARTICIPATE IN DUELING TOWN HALLS. . #mx NEWS him-14mm? 7n7n :r
10/17/2020 23:33,CNNW,5,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/1980,"TRUMP SAYS \""LOCK THEM ALL UP\"" ABOUT BIDENS, HILLARY CLINTON. AND MICHIGAN GOVERNOR TARGETED IN ALLEGED KIDNAP PLOT\nTRUMP ENDORSES RALLY CROWD CHANTS OF \u201cLOCK HER UP\"" 9 DAYS. AFTER KIDNAPPING PLOT AGAINST MICHIGAN GOVERNOR STOPPED"
10/17/2020 23:33,MSNBCW,8,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/1980,"WHITMER SAYS TRUMP'S \""RHEI'ORIC\"" PUTS HERSELF AND OTHERS. LIVES IN DANGER, CALLS FOR IT TO STOP"
10/17/2020 23:34,MSNBCW,8,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/2040,"NEW VIDEO, IMAGES OF GUNS RELEASED IN GOV. WHITMER PLOT"
10/17/2020 23:35,MSNBCW,12,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/2100,"TRUMP LAUGHS AS MICHIGAN CROWD CHANTS \""LOCK HER UP\"". ABOUT GOV. GRETCHEN WHITMER"
10/17/2020 23:36,CNNW,8,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/2160,"GOP SEN. SASSE BLASTS TRUMP, REFUSES TO CAMPAIGN FOR HIM"
10/17/2020 23:36,FOXNEWSW,4,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/5760,WHO HAS MOMENTUM WITH I7 DAYS UNTIL ELECTION. . \u2014 J~Vrox NEWS '-
10/17/2020 23:37,CNNW,13,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/2220,GOP SEN. SASSE BLASTS TRUMP REFUSES TO CAMPAIGN FOR HIM. . . . Michael Smerconish OW Political Commentator
10/17/2020 23:37,FOXNEWSW,13,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/5820,"BIDEN: NEW YORK POST ARTICLE ABOUT SON'S. . PURPORTED BUSINESS DEALINGS A \""SMEAR CAMPAIGN\"
10/17/2020 23:38,CNNW,10,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/2280,"FORMER WHITE HOUSE CHIEF OF STAFF TELLS FRIENDS THAT. TRUMP \u201cIS THE MOST FLAWED PERSON\"" HE'S EVER MET"
10/17/2020 23:42,MSNBCW,12,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/2520,THE REACH OF QANON. . . . FALSE CONSPIRACY THEORIES GAIN SUPPORT IN SUBURBS
10/17/2020 23:43,CNNW,7,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/2580,TRUMP CONTINUES HARSH RHETORIC AGAINST MICHIGAN GOV. WHITMER
10/17/2020 23:44,CNNW,4,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/2640,"TRUMP ENDORSES RALLY CROWD CHANTS OF \u201cLOCK HER UP\"" 9 DAYS. AFTER KIDNAPPING PLOT AGAINST MICHIGAN GOVERNOR STOPPED"
10/17/2020 23:45,FOXNEWSW,8,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/6300,; TRUMP TO SPEAK AT WISCONSIN CAMPAIGN RALLY. \\ 7 \\
10/17/2020 23:49,CNNW,8,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/2940,"TRUMP HOLDING CAMPAIGN RALLY IN WISCONSIN DESPITE. NEW RECORD NUMBER OF CORONAVIRUS CASES\nTRUMP ENDORSES RALLY CROWD CHANTS OF \u201cLOCK HER UP\"" 9 DAYS. AFTER KIDNAPPING PLOT AGAINST MICHIGAN GOVERNOR STOPPED"
10/17/2020 23:52,MSNBCW,8,MSNBCW_20201017_230000_American_Voices_With_Alicia_Menendez/start/3120,TWO-TIME GRAMMY AWARD WINNING SONGWRITER JOHNTA AUSTIN. GOES VIRAL AFI'ER TWEETING ABOUT 11-HOUR WAIT TO VOTE IN GA
10/17/2020 23:53,CNNW,6,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/3180,Connie E. Ballmer and af\ufb01liated entjtjes. Steven A. Ballmer and af\ufb01liated entitles
10/17/2020 23:54,CNNW,8,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/3240,FIRST LADIES\u201d AIRS TOMORROW AT 1OP ET/PT
10/17/2020 23:58,CNNW,3,CNNW_20201017_230000_The_Situation_Room_With_Wolf_Blitzer/start/3480,. TulkAboutTD.com 1\u20148OO\u20148O8-2961
10/17/2020 23:58,FOXNEWSW,8,FOXNEWSW_20201017_220000_Fox_Report_with_Jon_Scott/start/7080,"TRUMP SPEAKING AT RALLY IN JANESVILLE, WISCONSIN. I 7 I , I"
10/18/2020 0:01,CNNW,11,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/60,"TRUMP ENDORSES RALLY CROWD CHANTS OF \""LOCK HER UP\"" 9 DAYS. AFTER KIDNAPPING PLOT AGAINST MICHIGAN GOVERNOR STOPPED"
10/18/2020 0:01,FOXNEWSW,10,FOXNEWSW_20201018_000000_Watters_World/start/60,"PRESIDENT TRUMP HOLDS RALLY IN JANESVILLE, WI. I V"
10/18/2020 0:02,CNNW,5,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/120,TRUMP HOLDING RALLY IN WISCONSIN AS STATE REPORTS COVID RECORD
10/18/2020 0:02,MSNBCW,4,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/120,TRUMP HOLDS CAMPAIGN EVENTS IN MICHIGAN & WISCONSIN
10/18/2020 0:04,BBCNEWS,11,BBCNEWS_20201018_000000_BBC_News/start/240,New Nagorno\u2014Karabakh ceasefire. Russian FM has talked to his Armenia and Azerbaijan counterpans
10/18/2020 0:04,CNNW,6,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/240,1O STATES REPORT HIGHEST NUMBER OF COVID CASES SINCE PANDEMIC BEGAN
10/18/2020 0:05,BBCNEWS,7,BBCNEWS_20201018_000000_BBC_News/start/300,New Nagorno-Karabakh ceasefire. Armenia and Arerbaijan agree on a new humani'arian vuce
10/18/2020 0:05,CNNW,7,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/300,"TRUMP GOES ON RALLY BLliZ AS 1O STATES BREAK COVID-19 RECORDS. . Dr. Rochelle Walensky Chief of Infectious Diseases, Massachusetts General Hospital"
10/18/2020 0:06,BBCNEWS,7,BBCNEWS_20201018_000000_BBC_News/start/360,New Nagorno-Karabakh cease\ufb01re. Both sides have blamed each osher of violating a previous truce
10/18/2020 0:06,CNNW,12,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/360,TRUMP HOLDING CAMPAIGN RALLY IN WISCONSIN DESPITE. NEW RECORD NUMBER OF CORONAVIRUS CASES
10/18/2020 0:06,MSNBCW,6,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/360,"TRUMP HOLDS RALLY IN JANESVILLE, WISCONSIN"
10/18/2020 0:07,MSNBCW,8,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/420,"TRUMP RALLY CROWD CHANTS \""LOCK HER UP\"" DURING MENTION OF. MICHIGAN GOV. WHITMER, TARGET OF ALLEGED KIDNAPPING PLOT"
10/18/2020 0:08,CNNW,4,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/480,"1O STATES REPORT HIGHEST NUMBER OF COVID CASES SINCE PANDEMIC BEGAN\nFAUCI ON THANKSGIVING: \""WE HAVE TO REALLY BE CAREFUL THIS TIME'I"
10/18/2020 0:08,MSNBCW,11,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/480,GOP SETS JUDICIARY CMTEVUTEUN BARRETT'S NOMINATIUNFUR THURS
10/18/2020 0:09,CNNW,12,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/540,"FAUCI ON THANKSGIVING: \""WE HAVE TO REALLY BE CAREFUL THIS TIME'I"
10/18/2020 0:09,MSNBCW,13,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/540,WHAT WE LEARNED FROM THIS WEEK'S SCUTUS CONFIRMATION HEARINGS
10/18/2020 0:10,CNNW,7,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/600,"EUROPEAN NATIONS BREAK NEW CASE RECORDS. . Dr. Rochelle Walensky Chief of Infectious Diseases, Massachusetts General Hospital"
10/18/2020 0:10,MSNBCW,12,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/600,DEMOCRATS PROTEST BARRETT'S SCDTUS NUMINATIUN
10/18/2020 0:11,CNNW,7,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/660,1O STATES REPORT HIGHEST NUMBER OF COVID CASES SINCE PANDEMIC BEGAN\n1O STATES REPORT HIGHEST NUMBER OF COVID CASES SINCE PANDEMIC BEGAN. . Dr. David Shulkin Former Under Secretary Veterans Affairs for...
10/18/2020 0:11,MSNBCW,5,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/660,GDP SETS JUDICIARY CMTEVUTEUN BARRETT'S NUMINATIUNFUR THURS\nSEN. HARRIS QUESTIONS AMY EUNEY BARRETI ABOUT CLIMATECHANGEVIEWS
10/18/2020 0:12,MSNBCW,8,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/720,SEN. HARRIS QUESTIONS AMY EDNEY BARRETI ABOUT CLIMATECHANGEVIEWS
10/18/2020 0:13,BBCNEWS,9,BBCNEWS_20201018_000000_BBC_News/start/780,Staff Nurse
10/18/2020 0:14,BBCNEWS,6,BBCNEWS_20201018_000000_BBC_News/start/840,Women's March 2O2O. . 425 in person or vinual events scheduled across US
10/18/2020 0:14,FOXNEWSW,10,FOXNEWSW_20201018_000000_Watters_World/start/840,"TRUMP ON SUPPORT FOR LAW ENFORCEMENT [E f. . .\""I. u :'"
10/18/2020 0:14,MSNBCW,11,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/840,DEMOCRATS PROTEST BARRETT'S SCUTUS NUMINATIDN
10/18/2020 0:16,BBCNEWS,5,BBCNEWS_20201018_000000_BBC_News/start/960,"New Zealand Labour Party wins elections. First time a party to rule withoui a coalition since 1996\nNew Zealand Labour Party wins elections. Labour win 64 seats, enough to govern on own"
10/18/2020 0:16,CNNW,13,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/960,"CNN: FORMER WHITE HOUSE CHIEF OF STAFF TELLS FRIENDS. TRUMP \""IS THE MOST FLAWED PERSON\u201c HE'S EVER MET"
10/18/2020 0:17,CNNW,8,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1020,John Bolton I Former Trump National Security Adviser
10/18/2020 0:18,CNNW,12,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1080,"CNN: FORMER WHITE HOUSE CHIEF OF STAFF TELLS FRIENDS. TRUMP \""IS THE MOST FLAWED PERSON\u201c HE'S EVER MET"
10/18/2020 0:18,FOXNEWSW,7,FOXNEWSW_20201018_000000_Watters_World/start/1080,",w-. . TRUMP HOLDS RALLY IN BAITLEGRQUND WISCONSIN; wig??? :1"
10/18/2020 0:19,FOXNEWSW,4,FOXNEWSW_20201018_000000_Watters_World/start/1140,TRUMP HOLDS RALLY IN BAITLEGROUNDWISCONSIN ' \u201c(#33513
10/18/2020 0:20,BBCNEWS,7,BBCNEWS_20201018_000000_BBC_News/start/1200,l \\. EEII NEWS
10/18/2020 0:20,CNNW,5,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1200,"FMR. WH CHIEF OF STAFF: TRUMP IS \""MOST FLAWED PERSON\"" I'VE EVER MET. . John Bolton Former Trump National Security Adviser\nFMR. WH CHIEF OF STAFF: TRUMP IS \""MOST FLAWED PERSON\"" I'VE EVER MET. . . . John Bolton Author, \""The Room Where It Happened\"
10/18/2020 0:21,CNNW,5,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1260,AUTHORITIES INVESTIGATING WHETHER GIULIANI. SHARED RUSSIAN DISINFORMATION ON BIDEN
10/18/2020 0:21,MSNBCW,7,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1260,HARRIS CAMPAIGN CALLS SEN. PERDUE'S COMMENTS RACIST
10/18/2020 0:22,BBCNEWS,10,BBCNEWS_20201018_000000_BBC_News/start/1320,De\ufb01ant Thai protesters. . Pro-democracy demonstrators rally for third day
10/18/2020 0:22,CNNW,5,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1320,"AUTHORITIES INVESTIGATING WHETHER GIULIANI. SHARED RUSSIAN DISINFORMATION ON BIDEN\nWAPO: TRUMP WAS WARNED GIULIANI \""WAS BEING USED TO. FEED RUSSIAN MISINFORMATION\"" TO THE PRESIDENT"
10/18/2020 0:22,FOXNEWSW,4,FOXNEWSW_20201018_000000_Watters_World/start/1320,W\ufb01th\ufb01s C. I or.. A :-. . TRUMP ENERGIZES BASE IN WISCONSIN
10/18/2020 0:22,MSNBCW,11,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1320,SEN.PER|]UEAPPEARSTU MUBK KAMALA HARRIS' NAMEAT TRUMP RALLY\nALUUK AHEAD AT THEHUMESTRETCHFUR THEBIDEN-HARRIS CAMPAIGN
10/18/2020 0:23,BBCNEWS,11,BBCNEWS_20201018_000000_BBC_News/start/1380,[Ur almUSE IU years.
10/18/2020 0:23,CNNW,12,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1380,"WAPO: TRUMP WAS WARNED GIULIANI \""WAS BEING USED TO. FEED RUSSIAN MISINFORMATION\"" TO THE PRESIDENT"
10/18/2020 0:23,MSNBCW,4,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1380,HARRIS SUPENDS CAMPAIGN TRAVEL THROUGH THE WEEKEND. AFTER COMMS DIRECTOR TESTS POSITIVE FOR COVIO-lO
10/18/2020 0:24,CNNW,7,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1440,"WITH RE-ELECTION IN JEOPARDY, TRUMP DEMANDS RIVALS BE \""LOCKED UP\"
10/18/2020 0:24,MSNBCW,7,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1440,BIDEN BEATS TRUMP IN TOWN HALL RATINGS SHUWIJUWN
10/18/2020 0:25,FOXNEWSW,4,FOXNEWSW_20201018_000000_Watters_World/start/1500,w\ufb01tf\ufb01ds' G. l or. A;-. . TRUMP ENERGIZES BASE IN WISCONSIN
10/18/2020 0:26,MSNBCW,3,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1560,OOFOS.COM
10/18/2020 0:27,CNNW,11,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/1620,"CNN: FORMER WHITE HOUSE CHIEF OF STAFF TELLS FRIENDS. TRUMP \""IS THE MOST FLAWED PERSON\"" HE'S EVER MET"
10/18/2020 0:28,FOXNEWSW,4,FOXNEWSW_20201018_000000_Watters_World/start/1680,"Watteas' \u00bb. orl '. r M A\u201c. \""-. . TRUMP ENERGIZES BASE IN WISCONSIN"
10/18/2020 0:29,FOXNEWSW,9,FOXNEWSW_20201018_000000_Watters_World/start/1740,TRUMP ENERGIZES BASE IN WISCONSIN. . Wattea's C. L 4:;-
10/18/2020 0:30,FOXNEWSW,8,FOXNEWSW_20201018_000000_Watters_World/start/1800,Watoters'. . TRUMP ENERGIZES BASE IN WISCONSIN. . . . '7'
10/18/2020 0:30,MSNBCW,11,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1800,BARRETT WOULD NOT SUMMIT TO RECUSING HERSELF FROM ELECTION ISSUES
10/18/2020 0:31,MSNBCW,10,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1860,LEGAL ANALYSIS OF THIS WEEK'S SCUTUS CONFIRMATION HEARINGS
10/18/2020 0:32,MSNBCW,5,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1920,BARRETT WOULD NOT COMMIT TO RECUSING HERSELF FRDM ELECTION ISSUES
10/18/2020 0:33,MSNBCW,5,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/1980,LEGALANALYSIS OF THIS WEEK'S SCDTUS CONFIRMATION HEARINGS
10/18/2020 0:34,CNNW,11,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/2040,MORE THAN 22 MILLION VOTES CAST IN 45 STATES & DC
10/18/2020 0:35,CNNW,3,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/2100,GOV. WHITMER RESPONDS TO TRUMP CALLS TO JAIL HER. DAYS AFTER KlDNAPPING/MURDER PLOT AGAINST HER
10/18/2020 0:35,MSNBCW,7,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/2100,ELIE MYSTAL ' a\ufb01g\ufb01\ufb01gggkwoumm
10/18/2020 0:36,CNNW,9,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/2160,"WHITMER ON TRUMP: \""THIS IS EXACTLY THE RHETORIC THAT HAS. PUT ME, MY FAMILY, AND OTHER GOVT. OFFICIALS' LIVES IN DANGER\"
10/18/2020 0:36,MSNBCW,13,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/2160,HUT BUTTUN ISSUES FROM SCUTUS CONFIRMATION HEARINGS
10/18/2020 0:38,CNNW,8,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/2280,GOV. WHITMER RESPONDS TO TRUMP CALLS TO JAIL HER. DAYS AFTER ALLEGED KIDNAPPING PLOT AGAINST HER
10/18/2020 0:38,MSNBCW,3,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/2280,I. False positive and f e negaiiva reaulis may occur.
10/18/2020 0:39,CNNW,13,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/2340,TRUMP FLAILS AND SHOWS NO ABILITY TO RESET. AS SOME REPUBLICANS VOICE THEIR CONCERNS
10/18/2020 0:40,MSNBCW,4,MSNBCW_20201018_000000_The_Week_With_Joshua_Johnson/start/2400,masimo.com
10/18/2020 0:41,CNNW,7,CNNW_20201018_000000_The_Situation_Room_With_Wolf_Blitzer/start/2460,"GOP SEN. SASSE BLASTS TRUMP, REFUSES TO CAMPAIGN FOR HIM\nTRUMP FLAILS AND SHOWS NO ABILITY TO RESET. AS SOME REPUBLICANS VOICE THEIR CONCERNS"
10/18/2020 0:41,FOXNEWSW,3,FOXNEWSW_20201018_000000_Watters_World/start/2460,Watters'. . TRUMP ENERGIZES BASE IN WISCONSIN my. . . . A; .\u201cI
